InvoiceID,CustomerID,EmployeeID,GasStationID,IssueDate,TotalAmount,PaymentMethod
92208,534,186,9,2024-03-18 12:00:00,774224.1000000001,Credit Card
92209,707,26,10,2024-03-18 12:00:00,1124876.2,Cash
92210,84,26,10,2024-03-18 12:00:00,215472.3,Credit Card
92211,489,26,10,2024-03-18 12:00:00,64253.7,Cash
92212,700,194,10,2024-03-18 12:00:00,204794.8,Cash
92213,892,194,10,2024-03-18 12:00:00,157876.19999999998,Credit Card
92214,705,194,10,2024-03-18 12:00:00,150341.90000000002,Credit Card
92215,268,194,10,2024-03-18 12:00:00,159968.6,Cash
92216,608,26,10,2024-03-18 12:00:00,600912.9000000001,Cash
93406,672,305,1,2024-03-18 13:00:00,174158.90000000002,Credit Card
93407,868,54,1,2024-03-18 13:00:00,66938.5,Cash
93408,813,54,1,2024-03-18 13:00:00,561800.4999999999,Credit Card
93409,666,305,1,2024-03-18 13:00:00,720351.3,Cash
93410,319,54,1,2024-03-18 13:00:00,375364.6,Cash
93411,845,54,1,2024-03-18 13:00:00,125054.3,Cash
93412,566,305,1,2024-03-18 13:00:00,512414.4,Credit Card
93413,59,305,1,2024-03-18 13:00:00,86585.9,Credit Card
93414,765,448,2,2024-03-18 13:00:00,158554.5,Cash
93415,988,295,2,2024-03-18 13:00:00,96717.7,Credit Card
93416,873,345,2,2024-03-18 13:00:00,126788.8,Credit Card
93417,385,302,2,2024-03-18 13:00:00,653491.3,Cash
93418,872,257,2,2024-03-18 13:00:00,441719.2,Cash
93419,597,91,2,2024-03-18 13:00:00,131041.4,Credit Card
93420,268,295,2,2024-03-18 13:00:00,96162.1,Cash
93421,536,31,3,2024-03-18 13:00:00,136505.5,Credit Card
93422,593,216,3,2024-03-18 13:00:00,445553.1000000001,Cash
93423,740,31,3,2024-03-18 13:00:00,575946.9,Cash
93424,328,69,4,2024-03-18 13:00:00,110847.4,Credit Card
93425,220,46,4,2024-03-18 13:00:00,739617.7,Cash
93426,574,139,4,2024-03-18 13:00:00,149926.8,Cash
93427,739,480,4,2024-03-18 13:00:00,945474.0,Credit Card
93428,928,319,5,2024-03-18 13:00:00,159511.3,Cash
93429,545,146,5,2024-03-18 13:00:00,756102.7,Cash
93430,424,8,5,2024-03-18 13:00:00,118885.2,Credit Card
93431,55,221,5,2024-03-18 13:00:00,367873.7,Credit Card
93432,371,111,6,2024-03-18 13:00:00,123424.8,Cash
93433,911,297,6,2024-03-18 13:00:00,136611.4,Credit Card
93434,995,312,6,2024-03-18 13:00:00,90608.5,Cash
93435,220,481,6,2024-03-18 13:00:00,341493.4,Credit Card
93436,929,275,6,2024-03-18 13:00:00,918699.0,Cash
93437,617,297,6,2024-03-18 13:00:00,830025.6,Credit Card
93438,145,251,7,2024-03-18 13:00:00,197233.6,Credit Card
93439,164,262,7,2024-03-18 13:00:00,131344.09999999998,Cash
93440,115,343,7,2024-03-18 13:00:00,552336.0,Credit Card
93441,725,343,7,2024-03-18 13:00:00,535939.1,Cash
93442,1000,343,7,2024-03-18 13:00:00,183701.0,Credit Card
93443,480,331,7,2024-03-18 13:00:00,131608.9,Cash
93444,672,193,8,2024-03-18 13:00:00,166476.3,Cash
93445,828,332,8,2024-03-18 13:00:00,617269.0,Credit Card
93446,172,112,8,2024-03-18 13:00:00,154109.40000000002,Credit Card
93447,671,11,8,2024-03-18 13:00:00,569504.0,Cash
93448,534,193,8,2024-03-18 13:00:00,569026.5,Credit Card
93449,155,382,8,2024-03-18 13:00:00,703034.1,Cash
93450,713,382,8,2024-03-18 13:00:00,116185.6,Credit Card
93451,554,186,9,2024-03-18 13:00:00,661025.3999999999,Credit Card
93452,408,147,9,2024-03-18 13:00:00,177346.09999999998,Credit Card
93453,927,147,9,2024-03-18 13:00:00,65060.6,Cash
93454,356,147,9,2024-03-18 13:00:00,173585.8,Credit Card
93455,156,186,9,2024-03-18 13:00:00,589378.3,Cash
93456,645,194,10,2024-03-18 13:00:00,1098705.1,Cash
93457,914,26,10,2024-03-18 13:00:00,256837.8,Cash
93458,531,194,10,2024-03-18 13:00:00,527643.0,Credit Card
93459,320,194,10,2024-03-18 13:00:00,123823.3,Credit Card
93460,702,194,10,2024-03-18 13:00:00,209983.1,Cash
93461,930,194,10,2024-03-18 13:00:00,616000.6,Credit Card
93462,588,194,10,2024-03-18 13:00:00,348719.1,Credit Card
93463,851,194,10,2024-03-18 13:00:00,193180.7,Cash
94684,67,54,1,2024-03-18 14:00:00,86754.20000000001,Cash
94685,604,54,1,2024-03-18 14:00:00,106947.1,Credit Card
94686,136,305,1,2024-03-18 14:00:00,147950.6,Cash
94687,415,54,1,2024-03-18 14:00:00,145180.1,Cash
94688,893,54,1,2024-03-18 14:00:00,162610.4,Cash
94689,468,305,1,2024-03-18 14:00:00,141770.3,Credit Card
94690,695,54,1,2024-03-18 14:00:00,121201.1,Credit Card
94691,709,54,1,2024-03-18 14:00:00,722285.5,Cash
94692,633,54,1,2024-03-18 14:00:00,475759.5,Credit Card
94693,865,91,2,2024-03-18 14:00:00,126395.9,Cash
94694,852,257,2,2024-03-18 14:00:00,101862.9,Credit Card
94695,618,91,2,2024-03-18 14:00:00,125523.5,Credit Card
94696,937,302,2,2024-03-18 14:00:00,250673.4,Cash
94697,217,345,2,2024-03-18 14:00:00,157609.4,Cash
94698,525,302,2,2024-03-18 14:00:00,89458.29999999999,Cash
94699,916,302,2,2024-03-18 14:00:00,113734.6,Cash
94700,808,257,2,2024-03-18 14:00:00,654435.0,Credit Card
94701,481,257,2,2024-03-18 14:00:00,658188.8,Cash
94702,709,216,3,2024-03-18 14:00:00,481564.3,Cash
94703,87,376,3,2024-03-18 14:00:00,139996.5,Credit Card
94704,509,376,3,2024-03-18 14:00:00,653499.6,Credit Card
94705,250,31,3,2024-03-18 14:00:00,169413.09999999998,Cash
94706,732,258,3,2024-03-18 14:00:00,428255.9,Credit Card
94707,160,299,3,2024-03-18 14:00:00,184104.0,Cash
94708,395,31,3,2024-03-18 14:00:00,722849.7,Credit Card
94709,921,31,3,2024-03-18 14:00:00,150263.6,Credit Card
94710,918,258,3,2024-03-18 14:00:00,502102.29999999993,Credit Card
94711,303,480,4,2024-03-18 14:00:00,187328.0,Credit Card
94712,374,46,4,2024-03-18 14:00:00,853337.8999999999,Credit Card
94713,580,480,4,2024-03-18 14:00:00,206929.4,Cash
94714,22,319,5,2024-03-18 14:00:00,140980.0,Cash
94715,337,146,5,2024-03-18 14:00:00,228091.2,Credit Card
94716,718,8,5,2024-03-18 14:00:00,465041.29999999993,Credit Card
94717,241,190,5,2024-03-18 14:00:00,142535.0,Credit Card
94718,341,190,5,2024-03-18 14:00:00,156682.0,Credit Card
94719,421,221,5,2024-03-18 14:00:00,413005.4,Credit Card
94720,100,190,5,2024-03-18 14:00:00,156684.7,Cash
94721,195,319,5,2024-03-18 14:00:00,915274.3,Credit Card
94722,321,319,5,2024-03-18 14:00:00,94076.2,Cash
94723,740,312,6,2024-03-18 14:00:00,456769.9,Credit Card
94724,106,205,6,2024-03-18 14:00:00,104098.7,Cash
94725,847,111,6,2024-03-18 14:00:00,828050.8999999999,Cash
94726,807,481,6,2024-03-18 14:00:00,109093.80000000002,Cash
94727,174,58,6,2024-03-18 14:00:00,627924.3,Credit Card
94728,624,13,7,2024-03-18 14:00:00,171311.4,Cash
94729,34,13,7,2024-03-18 14:00:00,289392.4,Cash
94730,235,262,7,2024-03-18 14:00:00,124166.4,Credit Card
94731,955,262,7,2024-03-18 14:00:00,1064010.2,Credit Card
94732,306,262,7,2024-03-18 14:00:00,120724.5,Credit Card
94733,335,322,8,2024-03-18 14:00:00,99334.5,Credit Card
94734,491,193,8,2024-03-18 14:00:00,178399.6,Credit Card
94735,425,322,8,2024-03-18 14:00:00,91722.6,Cash
94736,675,193,8,2024-03-18 14:00:00,199578.0,Cash
94737,277,157,8,2024-03-18 14:00:00,641610.6,Credit Card
94738,327,382,8,2024-03-18 14:00:00,1022121.0,Cash
94739,698,186,9,2024-03-18 14:00:00,483959.6,Credit Card
94740,667,186,9,2024-03-18 14:00:00,137743.0,Cash
94741,761,186,9,2024-03-18 14:00:00,214362.7,Credit Card
94742,378,26,10,2024-03-18 14:00:00,310240.6,Cash
94743,694,194,10,2024-03-18 14:00:00,120092.4,Credit Card
94744,584,194,10,2024-03-18 14:00:00,686066.2,Cash
96009,730,54,1,2024-03-18 15:00:00,68195.29999999999,Credit Card
96010,255,305,1,2024-03-18 15:00:00,168609.1,Credit Card
96011,109,54,1,2024-03-18 15:00:00,112012.2,Credit Card
96012,955,54,1,2024-03-18 15:00:00,551302.6,Cash
96013,553,305,1,2024-03-18 15:00:00,513689.6,Cash
96014,255,54,1,2024-03-18 15:00:00,125715.8,Credit Card
96015,389,54,1,2024-03-18 15:00:00,147333.09999999998,Credit Card
96016,481,54,1,2024-03-18 15:00:00,726400.9,Cash
96017,418,305,1,2024-03-18 15:00:00,564861.2,Cash
96018,631,91,2,2024-03-18 15:00:00,459288.7,Cash
96019,824,202,2,2024-03-18 15:00:00,779388.9000000001,Credit Card
96020,759,448,2,2024-03-18 15:00:00,758317.0,Cash
96021,315,448,2,2024-03-18 15:00:00,487335.5,Cash
96022,15,376,3,2024-03-18 15:00:00,87093.7,Credit Card
96023,135,299,3,2024-03-18 15:00:00,151656.59999999998,Cash
96024,137,258,3,2024-03-18 15:00:00,167943.8,Cash
96025,217,480,4,2024-03-18 15:00:00,153447.9,Cash
96026,612,69,4,2024-03-18 15:00:00,153224.4,Credit Card
96027,511,139,4,2024-03-18 15:00:00,145238.0,Cash
96028,487,139,4,2024-03-18 15:00:00,968524.7,Cash
96029,639,69,4,2024-03-18 15:00:00,153944.69999999998,Cash
96030,249,69,4,2024-03-18 15:00:00,131114.8,Credit Card
96031,948,139,4,2024-03-18 15:00:00,117618.3,Credit Card
96032,979,46,4,2024-03-18 15:00:00,88199.69999999998,Cash
96033,227,69,4,2024-03-18 15:00:00,464480.3999999999,Credit Card
96034,841,221,5,2024-03-18 15:00:00,174204.90000000002,Credit Card
96035,373,472,5,2024-03-18 15:00:00,786229.5,Credit Card
96036,966,319,5,2024-03-18 15:00:00,92113.7,Cash
96037,482,221,5,2024-03-18 15:00:00,685125.3,Credit Card
96038,763,8,5,2024-03-18 15:00:00,169968.0,Cash
96039,243,146,5,2024-03-18 15:00:00,93349.4,Cash
96040,973,472,5,2024-03-18 15:00:00,231858.0,Credit Card
96041,230,58,6,2024-03-18 15:00:00,130723.90000000002,Credit Card
96042,390,481,6,2024-03-18 15:00:00,664426.5,Credit Card
96043,118,312,6,2024-03-18 15:00:00,168429.59999999998,Credit Card
96044,291,58,6,2024-03-18 15:00:00,141147.4,Cash
96045,802,111,6,2024-03-18 15:00:00,71091.7,Credit Card
96046,107,205,6,2024-03-18 15:00:00,100224.2,Credit Card
96047,510,205,6,2024-03-18 15:00:00,187645.5,Cash
96048,72,111,6,2024-03-18 15:00:00,71174.5,Cash
96049,414,262,7,2024-03-18 15:00:00,857092.9,Credit Card
96050,385,251,7,2024-03-18 15:00:00,260865.6,Cash
96051,967,490,7,2024-03-18 15:00:00,144237.9,Credit Card
96052,16,378,7,2024-03-18 15:00:00,137638.2,Credit Card
96053,952,343,7,2024-03-18 15:00:00,155300.0,Credit Card
96054,344,378,7,2024-03-18 15:00:00,500659.9,Credit Card
96055,954,262,7,2024-03-18 15:00:00,808325.4,Cash
96056,769,262,7,2024-03-18 15:00:00,125060.8,Cash
96057,536,331,7,2024-03-18 15:00:00,204022.9,Cash
96058,226,11,8,2024-03-18 15:00:00,419441.1,Cash
96059,926,322,8,2024-03-18 15:00:00,173191.1,Credit Card
96060,176,193,8,2024-03-18 15:00:00,135441.2,Credit Card
96061,955,71,8,2024-03-18 15:00:00,666237.8999999999,Credit Card
96062,182,71,8,2024-03-18 15:00:00,447775.6,Credit Card
96063,817,147,9,2024-03-18 15:00:00,634847.5,Cash
96064,355,186,9,2024-03-18 15:00:00,791334.8999999999,Cash
96065,731,186,9,2024-03-18 15:00:00,128008.8,Credit Card
96066,42,186,9,2024-03-18 15:00:00,130750.6,Credit Card
96067,846,186,9,2024-03-18 15:00:00,77947.2,Cash
96068,358,147,9,2024-03-18 15:00:00,159514.0,Cash
96069,60,147,9,2024-03-18 15:00:00,207817.3,Cash
96070,358,194,10,2024-03-18 15:00:00,150660.1,Cash
96071,966,194,10,2024-03-18 15:00:00,158719.2,Credit Card
96072,822,26,10,2024-03-18 15:00:00,209962.0,Credit Card
96073,202,26,10,2024-03-18 15:00:00,98165.0,Cash
97321,138,54,1,2024-03-18 16:00:00,72054.1,Credit Card
97322,441,305,1,2024-03-18 16:00:00,661304.2,Cash
97323,877,54,1,2024-03-18 16:00:00,164719.80000000002,Cash
97324,178,305,1,2024-03-18 16:00:00,553017.3,Credit Card
97325,505,305,1,2024-03-18 16:00:00,149908.4,Credit Card
97326,487,305,1,2024-03-18 16:00:00,371452.4,Cash
97327,355,54,1,2024-03-18 16:00:00,845442.3,Cash
97328,135,305,1,2024-03-18 16:00:00,128898.3,Credit Card
97329,403,305,1,2024-03-18 16:00:00,160089.1,Cash
97330,450,54,1,2024-03-18 16:00:00,547791.6000000001,Credit Card
97331,722,305,1,2024-03-18 16:00:00,437724.1,Cash
97332,828,302,2,2024-03-18 16:00:00,982482.1,Credit Card
97333,926,91,2,2024-03-18 16:00:00,128931.5,Cash
97334,811,257,2,2024-03-18 16:00:00,199927.60000000003,Credit Card
97335,235,202,2,2024-03-18 16:00:00,140368.1,Credit Card
97336,958,295,2,2024-03-18 16:00:00,610132.0,Cash
97337,387,345,2,2024-03-18 16:00:00,147465.5,Credit Card
97338,501,257,2,2024-03-18 16:00:00,815820.8999999999,Cash
97339,748,345,2,2024-03-18 16:00:00,696260.2999999999,Cash
97340,896,202,2,2024-03-18 16:00:00,1096249.7,Cash
97341,903,202,2,2024-03-18 16:00:00,657360.3,Cash
97342,913,302,2,2024-03-18 16:00:00,689282.5,Credit Card
97343,135,295,2,2024-03-18 16:00:00,147942.30000000002,Credit Card
97344,399,257,2,2024-03-18 16:00:00,76269.9,Cash
97345,48,448,2,2024-03-18 16:00:00,165632.59999999998,Credit Card
97346,937,448,2,2024-03-18 16:00:00,573850.1,Credit Card
97347,821,376,3,2024-03-18 16:00:00,110733.4,Cash
97348,847,299,3,2024-03-18 16:00:00,920696.6,Credit Card
97349,54,376,3,2024-03-18 16:00:00,109823.30000000002,Credit Card
97350,764,258,3,2024-03-18 16:00:00,802304.1,Cash
97351,185,376,3,2024-03-18 16:00:00,105103.30000000002,Cash
97352,172,216,3,2024-03-18 16:00:00,192112.4,Cash
97353,409,31,3,2024-03-18 16:00:00,103919.2,Cash
97354,369,376,3,2024-03-18 16:00:00,87816.0,Cash
97355,223,216,3,2024-03-18 16:00:00,160506.9,Cash
97356,45,31,3,2024-03-18 16:00:00,521506.9,Credit Card
97357,981,299,3,2024-03-18 16:00:00,843914.6000000001,Cash
97358,10,258,3,2024-03-18 16:00:00,683445.2,Cash
97359,436,376,3,2024-03-18 16:00:00,142693.2,Cash
97360,722,31,3,2024-03-18 16:00:00,1028260.4,Cash
97361,71,46,4,2024-03-18 16:00:00,589031.5,Cash
97362,779,480,4,2024-03-18 16:00:00,838899.1000000001,Cash
97363,842,480,4,2024-03-18 16:00:00,129939.9,Cash
97364,328,69,4,2024-03-18 16:00:00,156733.6,Credit Card
97365,572,69,4,2024-03-18 16:00:00,151583.0,Credit Card
97366,440,46,4,2024-03-18 16:00:00,618359.6000000001,Credit Card
97367,931,319,5,2024-03-18 16:00:00,183819.7,Cash
97368,918,319,5,2024-03-18 16:00:00,914287.7,Credit Card
97369,606,472,5,2024-03-18 16:00:00,412875.5,Cash
97370,235,190,5,2024-03-18 16:00:00,88584.29999999999,Credit Card
97371,136,8,5,2024-03-18 16:00:00,66534.6,Cash
97372,624,190,5,2024-03-18 16:00:00,101789.3,Cash
97373,241,312,6,2024-03-18 16:00:00,150490.0,Cash
97374,653,205,6,2024-03-18 16:00:00,77467.0,Credit Card
97375,823,297,6,2024-03-18 16:00:00,738990.8999999999,Cash
97376,147,275,6,2024-03-18 16:00:00,733351.9,Credit Card
97377,91,275,6,2024-03-18 16:00:00,194639.0,Credit Card
97378,103,205,6,2024-03-18 16:00:00,468940.2,Credit Card
97379,899,297,6,2024-03-18 16:00:00,174485.59999999998,Credit Card
97380,934,205,6,2024-03-18 16:00:00,865523.7000000001,Cash
97381,506,205,6,2024-03-18 16:00:00,558827.3999999999,Credit Card
97382,447,205,6,2024-03-18 16:00:00,494605.4,Credit Card
97383,96,343,7,2024-03-18 16:00:00,887621.9,Cash
97384,543,343,7,2024-03-18 16:00:00,480518.1,Cash
97385,312,490,7,2024-03-18 16:00:00,1022356.4,Credit Card
97386,325,378,7,2024-03-18 16:00:00,1005982.2,Credit Card
97387,324,251,7,2024-03-18 16:00:00,141346.2,Cash
97388,615,262,7,2024-03-18 16:00:00,175165.5,Cash
97389,380,331,7,2024-03-18 16:00:00,117139.0,Cash
97390,430,343,7,2024-03-18 16:00:00,158829.4,Cash
97391,951,331,7,2024-03-18 16:00:00,682561.9,Credit Card
97392,411,490,7,2024-03-18 16:00:00,89758.3,Credit Card
97393,372,490,7,2024-03-18 16:00:00,170280.8,Credit Card
97394,349,378,7,2024-03-18 16:00:00,119380.19999999998,Cash
97395,795,262,7,2024-03-18 16:00:00,90444.7,Credit Card
97396,938,262,7,2024-03-18 16:00:00,827512.7,Cash
97397,206,71,8,2024-03-18 16:00:00,167417.6,Credit Card
97398,58,382,8,2024-03-18 16:00:00,143555.3,Cash
97399,465,193,8,2024-03-18 16:00:00,126910.2,Credit Card
97400,138,157,8,2024-03-18 16:00:00,148877.80000000002,Cash
97401,60,332,8,2024-03-18 16:00:00,122983.19999999998,Cash
97402,167,193,8,2024-03-18 16:00:00,970574.4,Cash
97403,255,11,8,2024-03-18 16:00:00,118865.9,Cash
97404,116,193,8,2024-03-18 16:00:00,141383.9,Cash
97405,738,332,8,2024-03-18 16:00:00,769334.8,Credit Card
97406,65,71,8,2024-03-18 16:00:00,1109504.9,Credit Card
97407,750,382,8,2024-03-18 16:00:00,794758.2999999999,Cash
97408,302,147,9,2024-03-18 16:00:00,117963.2,Cash
97409,235,186,9,2024-03-18 16:00:00,159039.2,Cash
97410,315,186,9,2024-03-18 16:00:00,592211.6,Credit Card
97411,502,186,9,2024-03-18 16:00:00,559514.4,Credit Card
97412,655,147,9,2024-03-18 16:00:00,107898.5,Cash
97413,748,186,9,2024-03-18 16:00:00,761019.7,Credit Card
97414,552,147,9,2024-03-18 16:00:00,723935.0,Credit Card
97415,642,147,9,2024-03-18 16:00:00,598150.9,Credit Card
97416,336,186,9,2024-03-18 16:00:00,879732.0,Cash
97417,225,147,9,2024-03-18 16:00:00,744926.3999999999,Credit Card
97418,304,186,9,2024-03-18 16:00:00,796272.5,Cash
97419,1000,26,10,2024-03-18 16:00:00,140824.5,Cash
97420,177,26,10,2024-03-18 16:00:00,157061.0,Credit Card
97421,114,194,10,2024-03-18 16:00:00,536864.8,Cash
97422,794,194,10,2024-03-18 16:00:00,211261.0,Cash
97423,159,26,10,2024-03-18 16:00:00,93572.0,Cash
97424,676,194,10,2024-03-18 16:00:00,92603.1,Credit Card
97425,4,26,10,2024-03-18 16:00:00,124080.0,Credit Card
97426,716,194,10,2024-03-18 16:00:00,141567.90000000002,Cash
99274,188,54,1,2024-03-18 17:00:00,580262.7,Credit Card
99275,321,305,1,2024-03-18 17:00:00,181724.8,Cash
99276,521,54,1,2024-03-18 17:00:00,179566.2,Cash
99277,834,54,1,2024-03-18 17:00:00,112006.8,Credit Card
99278,322,54,1,2024-03-18 17:00:00,76057.4,Cash
99279,287,54,1,2024-03-18 17:00:00,748244.7,Cash
99280,658,305,1,2024-03-18 17:00:00,170693.0,Cash
99281,103,54,1,2024-03-18 17:00:00,510545.8000000001,Credit Card
99282,899,305,1,2024-03-18 17:00:00,117737.0,Credit Card
99283,448,54,1,2024-03-18 17:00:00,685938.8,Credit Card
99284,992,305,1,2024-03-18 17:00:00,810760.3,Cash
99285,460,305,1,2024-03-18 17:00:00,913800.6,Cash
99286,616,257,2,2024-03-18 17:00:00,115562.9,Cash
99287,694,202,2,2024-03-18 17:00:00,99261.80000000002,Credit Card
99288,126,91,2,2024-03-18 17:00:00,126973.7,Cash
99289,140,295,2,2024-03-18 17:00:00,168642.09999999998,Credit Card
99290,760,91,2,2024-03-18 17:00:00,854942.9000000001,Cash
99291,560,302,2,2024-03-18 17:00:00,69714.4,Cash
99292,304,202,2,2024-03-18 17:00:00,1053370.3,Cash
99293,591,302,2,2024-03-18 17:00:00,119161.2,Credit Card
99294,3,257,2,2024-03-18 17:00:00,90067.5,Cash
99295,766,302,2,2024-03-18 17:00:00,142317.8,Cash
99296,780,448,2,2024-03-18 17:00:00,86177.29999999999,Credit Card
99297,142,345,2,2024-03-18 17:00:00,562661.2,Credit Card
99298,895,91,2,2024-03-18 17:00:00,180808.4,Cash
99299,481,257,2,2024-03-18 17:00:00,510028.9,Credit Card
99300,793,299,3,2024-03-18 17:00:00,126329.5,Credit Card
99301,565,258,3,2024-03-18 17:00:00,184211.7,Credit Card
99302,297,376,3,2024-03-18 17:00:00,713612.8,Credit Card
99303,960,376,3,2024-03-18 17:00:00,153806.9,Credit Card
99304,485,376,3,2024-03-18 17:00:00,195693.4,Cash
99305,618,376,3,2024-03-18 17:00:00,225726.6,Credit Card
99306,623,31,3,2024-03-18 17:00:00,148187.1,Cash
99307,529,299,3,2024-03-18 17:00:00,646749.2000000001,Cash
99308,426,216,3,2024-03-18 17:00:00,83186.2,Credit Card
99309,134,31,3,2024-03-18 17:00:00,614377.2,Cash
99310,137,299,3,2024-03-18 17:00:00,105989.4,Credit Card
99311,244,216,3,2024-03-18 17:00:00,130399.0,Cash
99312,327,376,3,2024-03-18 17:00:00,410766.2,Credit Card
99313,219,480,4,2024-03-18 17:00:00,1103900.7,Credit Card
99314,100,480,4,2024-03-18 17:00:00,69000.4,Cash
99315,753,139,4,2024-03-18 17:00:00,818395.8,Credit Card
99316,204,46,4,2024-03-18 17:00:00,120258.9,Cash
99317,19,139,4,2024-03-18 17:00:00,104139.1,Credit Card
99318,719,46,4,2024-03-18 17:00:00,104644.2,Credit Card
99319,856,69,4,2024-03-18 17:00:00,570529.2,Credit Card
99320,125,46,4,2024-03-18 17:00:00,787197.2999999999,Credit Card
99321,106,69,4,2024-03-18 17:00:00,182576.8,Credit Card
99322,942,46,4,2024-03-18 17:00:00,140826.3,Cash
99323,58,69,4,2024-03-18 17:00:00,75491.5,Credit Card
99324,835,139,4,2024-03-18 17:00:00,230189.9,Credit Card
99325,911,139,4,2024-03-18 17:00:00,178249.7,Cash
99326,941,46,4,2024-03-18 17:00:00,97852.2,Cash
99327,837,480,4,2024-03-18 17:00:00,67670.90000000001,Cash
99328,647,221,5,2024-03-18 17:00:00,163897.2,Credit Card
99329,422,8,5,2024-03-18 17:00:00,202394.3,Cash
99330,124,472,5,2024-03-18 17:00:00,1028600.2,Cash
99331,532,8,5,2024-03-18 17:00:00,1217001.1,Cash
99332,700,472,5,2024-03-18 17:00:00,133409.6,Cash
99333,153,146,5,2024-03-18 17:00:00,240796.8,Cash
99334,285,319,5,2024-03-18 17:00:00,147914.5,Credit Card
99335,134,161,6,2024-03-18 17:00:00,672885.7999999999,Cash
99336,611,205,6,2024-03-18 17:00:00,109206.9,Credit Card
99337,840,205,6,2024-03-18 17:00:00,867662.3,Credit Card
99338,645,481,6,2024-03-18 17:00:00,429995.3999999999,Cash
99339,107,275,6,2024-03-18 17:00:00,160203.3,Credit Card
99340,583,481,6,2024-03-18 17:00:00,133115.2,Credit Card
99341,453,161,6,2024-03-18 17:00:00,74986.4,Cash
99342,13,58,6,2024-03-18 17:00:00,883010.2000000001,Cash
99343,437,275,6,2024-03-18 17:00:00,855000.2,Cash
99344,407,161,6,2024-03-18 17:00:00,126155.8,Credit Card
99345,946,205,6,2024-03-18 17:00:00,211732.2,Credit Card
99346,609,275,6,2024-03-18 17:00:00,126234.80000000002,Credit Card
99347,54,111,6,2024-03-18 17:00:00,109703.7,Cash
99348,296,297,6,2024-03-18 17:00:00,104171.4,Credit Card
99349,89,343,7,2024-03-18 17:00:00,486723.9,Credit Card
99350,378,378,7,2024-03-18 17:00:00,1193762.8,Cash
99351,164,331,7,2024-03-18 17:00:00,119003.0,Cash
99352,787,262,7,2024-03-18 17:00:00,328684.1,Cash
99353,37,378,7,2024-03-18 17:00:00,990408.4,Cash
99354,910,13,7,2024-03-18 17:00:00,59634.9,Cash
99355,980,343,7,2024-03-18 17:00:00,211932.8,Cash
99356,587,251,7,2024-03-18 17:00:00,119844.0,Cash
99357,77,251,7,2024-03-18 17:00:00,157764.9,Cash
99358,784,378,7,2024-03-18 17:00:00,584618.0,Cash
99359,670,262,7,2024-03-18 17:00:00,188289.5,Cash
99360,760,193,8,2024-03-18 17:00:00,1173544.9,Credit Card
99361,151,332,8,2024-03-18 17:00:00,120303.1,Credit Card
99362,799,112,8,2024-03-18 17:00:00,224095.3,Cash
99363,847,157,8,2024-03-18 17:00:00,849147.7,Credit Card
99364,109,157,8,2024-03-18 17:00:00,104609.2,Credit Card
99365,195,112,8,2024-03-18 17:00:00,890204.7000000001,Cash
99366,381,193,8,2024-03-18 17:00:00,121809.2,Credit Card
99367,19,11,8,2024-03-18 17:00:00,103794.0,Credit Card
99368,606,322,8,2024-03-18 17:00:00,361903.3,Cash
